case_id,question,choices,route,task_match,selected_prototype_ids,target_phenotypes,phenotype_relevance_score,reason,use_pathology_agent
TCGA-BH-A0BQ,were the surgical margins involved by the invasive component?,"[""yes"", ""no"", ""not enough information"", ""5 mm""]",nonvisual,none,[],[],0.0,"Determining whether surgical margins are involved by the invasive component requires assessment of the entire specimen's periphery, which is a global exhaustive fact not covered by local H&E morphology prototypes or WSI-derived phenotype predictions.",False
TCGA-AR-A0TP,what was the grade of the infiltrating ductal carcinoma?,"[""grade 1"", ""grade 2"", ""grade 3"", ""grade 4""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for the histologic grade (Grade 1, 2, or 3), which is directly covered by the histologic_grade_label prototype (P006) that distinguishes these specific classes.",True
TCGA-AR-A0TP,what was the size of the tumor?,"[""2 x 2.5 x 3 cm"", ""3 x 3 x 2.5 cm"", ""3.5 x 2.5 x 3 cm"", ""3 x 2.5 x 3.5 cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring gross pathology or report data, which cannot be determined from WSI-derived morphology prototypes or local H&E patches.",False
TCGA-AR-A0TP,what percentage of the tumor was in situ?,"[""less than 5%"", ""less than 10%"", ""less than 15%"", ""less than 20%""]",nonvisual,none,[],[],0.0,"The question asks for a specific quantitative percentage of tumor in situ, which is a global measurement of extent not covered by the available binary or categorical prototypes (e.g., presence/absence of DCIS) and requires report-level data or exhaustive specimen analysis.",False
TCGA-AR-A0TP,was vascular invasion detected?,"[""yes"", ""no"", ""not mentioned"", ""unclear""]",phenotype_direct,direct,"[""P007""]","[""lymphovascular_invasion_label""]",1.0,"The question asks for the presence of vascular invasion, which is directly covered by the lymphovascular_invasion_label prototype (P007) that distinguishes between negative and positive status.",True
TCGA-AN-A0XW,what is the patient's cancer diagnosis?,"[""infiltrative lobular carcinoma"", ""infiltrative ductal carcinoma"", ""squamous cell carcinoma"", ""adenocarcinoma""]",phenotype_direct,direct,"[""P001""]","[""histological_type_label""]",1.0,"The histological_type_label prototype (P001) directly covers the specific carcinoma subtypes listed in the choices (infiltrating ductal, infiltrating lobular, etc.), allowing for a direct distinction between them.",True
TCGA-AN-A0XW,what is the patient's cancer grade?,"[""1"", ""2"", ""3"", ""4""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for the cancer grade, which is directly covered by the histologic_grade_label prototype (P006) that distinguishes between grade 1, 2, and 3.",True
TCGA-AN-A0XW,what is the tumor stage?,"[""0"", ""1"", ""2"", ""3""]",nonvisual,none,[],[],0.0,"Tumor stage (TNM) is a clinical synthesis of tumor size, nodal status, and metastasis that cannot be determined from local H&E morphology or the provided WSI-derived phenotype prototypes.",False
TCGA-AN-A0XW,what is the patient's treatment status?,"[""undergoing chemotherapy"", ""undergoing radiation therapy"", ""no treatment"", ""not specified""]",nonvisual,none,[],[],0.0,Treatment status is a clinical management decision or report fact not derivable from H&E morphology or the provided WSI-derived phenotype prototypes.,False
TCGA-AN-A0XW,what is the anatomic site for the normal sample?,"[""skin"", ""heart"", ""blood sample"", ""liver""]",nonvisual,none,[],[],0.0,The anatomic site of the normal sample is a macroscopic or metadata fact not derivable from H&E morphology or breast-specific histological prototypes.,False
TCGA-AN-A0XW,what is the specimen format for the normal sample?,"[""frozen"", ""paraffin-embedded"", ""stained"", ""not specified""]",nonvisual,none,[],[],0.0,"The question asks for the specimen format (frozen vs. paraffin), which is a metadata or preparation fact not derivable from H&E morphology or the provided phenotype prototypes.",False
