updated_at,processed,selected_total,answered,abstained,coverage,selective_accuracy,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,tumor_type_accuracy,receptor_status_accuracy,her2_expression_accuracy,histological_grading_accuracy,molecular_subtype_accuracy,case_id,task,task_match,dataset_task,slidebench_category,last_correct,last_error
2026-08-30T20:24:20+08:00,361,1058,361,0,1.0,0.7590027700831025,274,0,0.7590027700831025,0.7590027700831025,0.7590027700831025,,0,0,0,4,0.7590027700831025,,,,,361,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:24:32+08:00,362,1058,362,0,1.0,0.7596685082872928,275,0,0.7596685082872928,0.7596685082872928,0.7596685082872928,,0,0,0,4,0.7596685082872928,,,,,362,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:24:43+08:00,363,1058,363,0,1.0,0.7575757575757576,275,0,0.7575757575757576,0.7575757575757576,0.7575757575757576,,0,0,0,4,0.7575757575757576,,,,,363,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:24:53+08:00,364,1058,364,0,1.0,0.7582417582417582,276,0,0.7582417582417582,0.7582417582417582,0.7582417582417582,,0,0,0,4,0.7582417582417582,,,,,364,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:25:04+08:00,365,1058,365,0,1.0,0.7589041095890411,277,0,0.7589041095890411,0.7589041095890411,0.7589041095890411,,0,0,0,4,0.7589041095890411,,,,,365,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:26:27+08:00,366,1058,366,0,1.0,0.7595628415300546,278,0,0.7595628415300546,0.7595628415300546,0.7595628415300546,,0,0,0,4,0.7595628415300546,,,,,366,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:27:39+08:00,367,1058,367,0,1.0,0.7574931880108992,278,0,0.7574931880108992,0.7574931880108992,0.7574931880108992,,0,0,0,4,0.7574931880108992,,,,,367,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:27:50+08:00,368,1058,368,0,1.0,0.7581521739130435,279,0,0.7581521739130435,0.7581521739130435,0.7581521739130435,,0,0,0,4,0.7581521739130435,,,,,368,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:29:22+08:00,369,1058,369,0,1.0,0.7560975609756098,279,0,0.7560975609756098,0.7560975609756098,0.7560975609756098,,0,0,0,4,0.7560975609756098,,,,,369,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:30:34+08:00,370,1058,370,0,1.0,0.754054054054054,279,0,0.754054054054054,0.754054054054054,0.754054054054054,,0,0,0,4,0.754054054054054,,,,,370,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:30:44+08:00,371,1058,371,0,1.0,0.7547169811320755,280,0,0.7547169811320755,0.7547169811320755,0.7547169811320755,,0,0,0,4,0.7547169811320755,,,,,371,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:30:55+08:00,372,1058,372,0,1.0,0.7553763440860215,281,0,0.7553763440860215,0.7553763440860215,0.7553763440860215,,0,0,0,4,0.7553763440860215,,,,,372,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:31:06+08:00,373,1058,373,0,1.0,0.7560321715817694,282,0,0.7560321715817694,0.7560321715817694,0.7560321715817694,,0,0,0,4,0.7560321715817694,,,,,373,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:31:17+08:00,374,1058,374,0,1.0,0.7566844919786097,283,0,0.7566844919786097,0.7566844919786097,0.7566844919786097,,0,0,0,4,0.7566844919786097,,,,,374,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:31:28+08:00,375,1058,375,0,1.0,0.7573333333333333,284,0,0.7573333333333333,0.7573333333333333,0.7573333333333333,,0,0,0,4,0.7573333333333333,,,,,375,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:33:40+08:00,376,1058,376,0,1.0,0.7579787234042553,285,0,0.7579787234042553,0.7579787234042553,0.7579787234042553,,0,0,0,4,0.7579787234042553,,,,,376,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:33:52+08:00,377,1058,377,0,1.0,0.7586206896551724,286,0,0.7586206896551724,0.7586206896551724,0.7586206896551724,,0,0,0,4,0.7586206896551724,,,,,377,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:34:03+08:00,378,1058,378,0,1.0,0.7592592592592593,287,0,0.7592592592592593,0.7592592592592593,0.7592592592592593,,0,0,0,4,0.7592592592592593,,,,,378,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:35:16+08:00,379,1058,379,0,1.0,0.7572559366754618,287,0,0.7572559366754618,0.7572559366754618,0.7572559366754618,,0,0,0,4,0.7572559366754618,,,,,379,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:37:02+08:00,380,1058,380,0,1.0,0.7552631578947369,287,0,0.7552631578947369,0.7552631578947369,0.7552631578947369,,0,0,0,4,0.7552631578947369,,,,,380,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:38:23+08:00,381,1058,381,0,1.0,0.7532808398950132,287,0,0.7532808398950132,0.7532808398950132,0.7532808398950132,,0,0,0,4,0.7532808398950132,,,,,381,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:38:34+08:00,382,1058,382,0,1.0,0.7539267015706806,288,0,0.7539267015706806,0.7539267015706806,0.7539267015706806,,0,0,0,4,0.7539267015706806,,,,,382,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:38:44+08:00,383,1058,383,0,1.0,0.7545691906005222,289,0,0.7545691906005222,0.7545691906005222,0.7545691906005222,,0,0,0,4,0.7545691906005222,,,,,383,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:38:55+08:00,384,1058,384,0,1.0,0.7552083333333334,290,0,0.7552083333333334,0.7552083333333334,0.7552083333333334,,0,0,0,4,0.7552083333333334,,,,,384,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:39:05+08:00,385,1058,385,0,1.0,0.7558441558441559,291,0,0.7558441558441559,0.7558441558441559,0.7558441558441559,,0,0,0,4,0.7558441558441559,,,,,385,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:39:16+08:00,386,1058,386,0,1.0,0.7564766839378239,292,0,0.7564766839378239,0.7564766839378239,0.7564766839378239,,0,0,0,4,0.7564766839378239,,,,,386,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:39:27+08:00,387,1058,387,0,1.0,0.7571059431524548,293,0,0.7571059431524548,0.7571059431524548,0.7571059431524548,,0,0,0,4,0.7571059431524548,,,,,387,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:39:38+08:00,388,1058,388,0,1.0,0.7577319587628866,294,0,0.7577319587628866,0.7577319587628866,0.7577319587628866,,0,0,0,4,0.7577319587628866,,,,,388,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:39:51+08:00,389,1058,389,0,1.0,0.7583547557840618,295,0,0.7583547557840618,0.7583547557840618,0.7583547557840618,,0,0,0,4,0.7583547557840618,,,,,389,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:40:02+08:00,390,1058,390,0,1.0,0.7589743589743589,296,0,0.7589743589743589,0.7589743589743589,0.7589743589743589,,0,0,0,4,0.7589743589743589,,,,,390,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:40:12+08:00,391,1058,391,0,1.0,0.7595907928388747,297,0,0.7595907928388747,0.7595907928388747,0.7595907928388747,,0,0,0,4,0.7595907928388747,,,,,391,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:40:24+08:00,392,1058,392,0,1.0,0.7602040816326531,298,0,0.7602040816326531,0.7602040816326531,0.7602040816326531,,0,0,0,4,0.7602040816326531,,,,,392,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:42:00+08:00,393,1058,393,0,1.0,0.7582697201017812,298,0,0.7582697201017812,0.7582697201017812,0.7582697201017812,,0,0,0,4,0.7582697201017812,,,,,393,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:43:29+08:00,394,1058,394,0,1.0,0.7563451776649747,298,0,0.7563451776649747,0.7563451776649747,0.7563451776649747,,0,0,0,4,0.7563451776649747,,,,,394,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:44:46+08:00,395,1058,395,0,1.0,0.7544303797468355,298,0,0.7544303797468355,0.7544303797468355,0.7544303797468355,,0,0,0,4,0.7544303797468355,,,,,395,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:46:55+08:00,396,1058,396,0,1.0,0.7525252525252525,298,0,0.7525252525252525,0.7525252525252525,0.7525252525252525,,0,0,0,4,0.7525252525252525,,,,,396,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:47:06+08:00,397,1058,397,0,1.0,0.7531486146095718,299,0,0.7531486146095718,0.7531486146095718,0.7531486146095718,,0,0,0,4,0.7531486146095718,,,,,397,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:47:17+08:00,398,1058,398,0,1.0,0.7537688442211056,300,0,0.7537688442211056,0.7537688442211056,0.7537688442211056,,0,0,0,4,0.7537688442211056,,,,,398,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:47:27+08:00,399,1058,399,0,1.0,0.7543859649122807,301,0,0.7543859649122807,0.7543859649122807,0.7543859649122807,,0,0,0,4,0.7543859649122807,,,,,399,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:47:39+08:00,400,1058,400,0,1.0,0.755,302,0,0.755,0.755,0.755,,0,0,0,4,0.755,,,,,400,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:47:49+08:00,401,1058,401,0,1.0,0.7556109725685786,303,0,0.7556109725685786,0.7556109725685786,0.7556109725685786,,0,0,0,4,0.7556109725685786,,,,,401,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:47:59+08:00,402,1058,402,0,1.0,0.7562189054726368,304,0,0.7562189054726368,0.7562189054726368,0.7562189054726368,,0,0,0,4,0.7562189054726368,,,,,402,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:48:10+08:00,403,1058,403,0,1.0,0.7568238213399504,305,0,0.7568238213399504,0.7568238213399504,0.7568238213399504,,0,0,0,4,0.7568238213399504,,,,,403,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:49:14+08:00,404,1058,404,0,1.0,0.754950495049505,305,0,0.754950495049505,0.754950495049505,0.754950495049505,,0,0,0,4,0.754950495049505,,,,,404,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:49:25+08:00,405,1058,405,0,1.0,0.7555555555555555,306,0,0.7555555555555555,0.7555555555555555,0.7555555555555555,,0,0,0,4,0.7555555555555555,,,,,405,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:50:32+08:00,406,1058,406,0,1.0,0.7536945812807881,306,0,0.7536945812807881,0.7536945812807881,0.7536945812807881,,0,0,0,4,0.7536945812807881,,,,,406,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:50:43+08:00,407,1058,407,0,1.0,0.7542997542997543,307,0,0.7542997542997543,0.7542997542997543,0.7542997542997543,,0,0,0,4,0.7542997542997543,,,,,407,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:50:54+08:00,408,1058,408,0,1.0,0.7549019607843137,308,0,0.7549019607843137,0.7549019607843137,0.7549019607843137,,0,0,0,4,0.7549019607843137,,,,,408,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:51:06+08:00,409,1058,409,0,1.0,0.7555012224938875,309,0,0.7555012224938875,0.7555012224938875,0.7555012224938875,,0,0,0,4,0.7555012224938875,,,,,409,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:53:31+08:00,410,1058,410,0,1.0,0.7536585365853659,309,0,0.7536585365853659,0.7536585365853659,0.7536585365853659,,0,0,0,4,0.7536585365853659,,,,,410,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:53:43+08:00,411,1058,411,0,1.0,0.754257907542579,310,0,0.754257907542579,0.754257907542579,0.754257907542579,,0,0,0,4,0.754257907542579,,,,,411,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:55:23+08:00,412,1058,412,0,1.0,0.7524271844660194,310,0,0.7524271844660194,0.7524271844660194,0.7524271844660194,,0,0,0,4,0.7524271844660194,,,,,412,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:56:59+08:00,413,1058,413,0,1.0,0.7506053268765133,310,0,0.7506053268765133,0.7506053268765133,0.7506053268765133,,0,0,0,4,0.7506053268765133,,,,,413,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:57:09+08:00,414,1058,414,0,1.0,0.751207729468599,311,0,0.751207729468599,0.751207729468599,0.751207729468599,,0,0,0,4,0.751207729468599,,,,,414,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:58:22+08:00,415,1058,415,0,1.0,0.7493975903614458,311,0,0.7493975903614458,0.7493975903614458,0.7493975903614458,,0,0,0,4,0.7493975903614458,,,,,415,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:59:26+08:00,416,1058,416,0,1.0,0.7475961538461539,311,0,0.7475961538461539,0.7475961538461539,0.7475961538461539,,0,0,0,4,0.7475961538461539,,,,,416,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T20:59:37+08:00,417,1058,417,0,1.0,0.7482014388489209,312,0,0.7482014388489209,0.7482014388489209,0.7482014388489209,,0,0,0,4,0.7482014388489209,,,,,417,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:59:47+08:00,418,1058,418,0,1.0,0.7488038277511961,313,0,0.7488038277511961,0.7488038277511961,0.7488038277511961,,0,0,0,4,0.7488038277511961,,,,,418,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T20:59:59+08:00,419,1058,419,0,1.0,0.7494033412887828,314,0,0.7494033412887828,0.7494033412887828,0.7494033412887828,,0,0,0,4,0.7494033412887828,,,,,419,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:00:09+08:00,420,1058,420,0,1.0,0.75,315,0,0.75,0.75,0.75,,0,0,0,4,0.75,,,,,420,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:00:20+08:00,421,1058,421,0,1.0,0.7482185273159145,315,0,0.7482185273159145,0.7482185273159145,0.7482185273159145,,0,0,0,4,0.7482185273159145,,,,,421,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:01:30+08:00,422,1058,422,0,1.0,0.7464454976303317,315,0,0.7464454976303317,0.7464454976303317,0.7464454976303317,,0,0,0,4,0.7464454976303317,,,,,422,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:01:41+08:00,423,1058,423,0,1.0,0.7470449172576832,316,0,0.7470449172576832,0.7470449172576832,0.7470449172576832,,0,0,0,4,0.7470449172576832,,,,,423,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:01:52+08:00,424,1058,424,0,1.0,0.7476415094339622,317,0,0.7476415094339622,0.7476415094339622,0.7476415094339622,,0,0,0,4,0.7476415094339622,,,,,424,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:02:03+08:00,425,1058,425,0,1.0,0.7482352941176471,318,0,0.7482352941176471,0.7482352941176471,0.7482352941176471,,0,0,0,4,0.7482352941176471,,,,,425,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:02:14+08:00,426,1058,426,0,1.0,0.7488262910798122,319,0,0.7488262910798122,0.7488262910798122,0.7488262910798122,,0,0,0,4,0.7488262910798122,,,,,426,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:02:25+08:00,427,1058,427,0,1.0,0.7494145199063232,320,0,0.7494145199063232,0.7494145199063232,0.7494145199063232,,0,0,0,4,0.7494145199063232,,,,,427,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:03:46+08:00,428,1058,428,0,1.0,0.7476635514018691,320,0,0.7476635514018691,0.7476635514018691,0.7476635514018691,,0,0,0,4,0.7476635514018691,,,,,428,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:05:26+08:00,429,1058,429,0,1.0,0.7482517482517482,321,0,0.7482517482517482,0.7482517482517482,0.7482517482517482,,0,0,0,4,0.7482517482517482,,,,,429,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:06:31+08:00,430,1058,430,0,1.0,0.7465116279069768,321,0,0.7465116279069768,0.7465116279069768,0.7465116279069768,,0,0,0,4,0.7465116279069768,,,,,430,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:07:53+08:00,431,1058,431,0,1.0,0.7447795823665894,321,0,0.7447795823665894,0.7447795823665894,0.7447795823665894,,0,0,0,4,0.7447795823665894,,,,,431,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:09:40+08:00,432,1058,432,0,1.0,0.7430555555555556,321,0,0.7430555555555556,0.7430555555555556,0.7430555555555556,,0,0,0,4,0.7430555555555556,,,,,432,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:11:18+08:00,433,1058,433,0,1.0,0.7413394919168591,321,0,0.7413394919168591,0.7413394919168591,0.7413394919168591,,0,0,0,4,0.7413394919168591,,,,,433,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:12:23+08:00,434,1058,434,0,1.0,0.7419354838709677,322,0,0.7419354838709677,0.7419354838709677,0.7419354838709677,,0,0,0,4,0.7419354838709677,,,,,434,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:12:34+08:00,435,1058,435,0,1.0,0.7425287356321839,323,0,0.7425287356321839,0.7425287356321839,0.7425287356321839,,0,0,0,4,0.7425287356321839,,,,,435,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:12:45+08:00,436,1058,436,0,1.0,0.7431192660550459,324,0,0.7431192660550459,0.7431192660550459,0.7431192660550459,,0,0,0,4,0.7431192660550459,,,,,436,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:12:55+08:00,437,1058,437,0,1.0,0.7414187643020596,324,0,0.7414187643020596,0.7414187643020596,0.7414187643020596,,0,0,0,4,0.7414187643020596,,,,,437,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:14:29+08:00,438,1058,438,0,1.0,0.7397260273972602,324,0,0.7397260273972602,0.7397260273972602,0.7397260273972602,,0,0,0,4,0.7397260273972602,,,,,438,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:14:39+08:00,439,1058,439,0,1.0,0.7403189066059226,325,0,0.7403189066059226,0.7403189066059226,0.7403189066059226,,0,0,0,4,0.7403189066059226,,,,,439,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:15:49+08:00,440,1058,440,0,1.0,0.7386363636363636,325,0,0.7386363636363636,0.7386363636363636,0.7386363636363636,,0,0,0,4,0.7386363636363636,,,,,440,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:16:00+08:00,441,1058,441,0,1.0,0.7392290249433107,326,0,0.7392290249433107,0.7392290249433107,0.7392290249433107,,0,0,0,4,0.7392290249433107,,,,,441,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:17:36+08:00,442,1058,442,0,1.0,0.7398190045248869,327,0,0.7398190045248869,0.7398190045248869,0.7398190045248869,,0,0,0,4,0.7398190045248869,,,,,442,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:17:49+08:00,443,1058,443,0,1.0,0.7404063205417607,328,0,0.7404063205417607,0.7404063205417607,0.7404063205417607,,0,0,0,4,0.7404063205417607,,,,,443,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:18:00+08:00,444,1058,444,0,1.0,0.740990990990991,329,0,0.740990990990991,0.740990990990991,0.740990990990991,,0,0,0,4,0.740990990990991,,,,,444,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:18:10+08:00,445,1058,445,0,1.0,0.7415730337078652,330,0,0.7415730337078652,0.7415730337078652,0.7415730337078652,,0,0,0,4,0.7415730337078652,,,,,445,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:19:21+08:00,446,1058,446,0,1.0,0.7399103139013453,330,0,0.7399103139013453,0.7399103139013453,0.7399103139013453,,0,0,0,4,0.7399103139013453,,,,,446,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:19:32+08:00,447,1058,447,0,1.0,0.7404921700223713,331,0,0.7404921700223713,0.7404921700223713,0.7404921700223713,,0,0,0,4,0.7404921700223713,,,,,447,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:19:42+08:00,448,1058,448,0,1.0,0.7410714285714286,332,0,0.7410714285714286,0.7410714285714286,0.7410714285714286,,0,0,0,4,0.7410714285714286,,,,,448,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:20:46+08:00,449,1058,449,0,1.0,0.7394209354120267,332,0,0.7394209354120267,0.7394209354120267,0.7394209354120267,,0,0,0,4,0.7394209354120267,,,,,449,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:20:56+08:00,450,1058,450,0,1.0,0.74,333,0,0.74,0.74,0.74,,0,0,0,4,0.74,,,,,450,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:21:07+08:00,451,1058,451,0,1.0,0.7405764966740577,334,0,0.7405764966740577,0.7405764966740577,0.7405764966740577,,0,0,0,4,0.7405764966740577,,,,,451,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:22:13+08:00,452,1058,452,0,1.0,0.7389380530973452,334,0,0.7389380530973452,0.7389380530973452,0.7389380530973452,,0,0,0,4,0.7389380530973452,,,,,452,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:23:29+08:00,453,1058,453,0,1.0,0.7373068432671082,334,0,0.7373068432671082,0.7373068432671082,0.7373068432671082,,0,0,0,4,0.7373068432671082,,,,,453,histological_type_label,direct,Tumor,tumor_type,False,
